data_pesquisa,id_empresa,rede,endereco_completo,codigo_categoria,id_produto,descricao,preco_regular,bairro,categoria
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,1.0,7891959014612,AÇÚCAR CRISTAL -UNIÃO -1 KG,6.99,Portão,Alimentos
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,1.0,7896267000128,ARROZ PARBOILIZADO -BURITI -1 KG,5.59,Portão,Alimentos
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,1.0,7896038388059,FEIJÃO PRETO -URBANO -1 KG,9.99,Portão,Alimentos
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,1.0,7891031112120,PEPINO AGRIDOCE RODELA -HEMMER -440 GR,24.9,Portão,Alimentos
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,1.0,7899659901041,EXTRATO DE TOMATE -BONARE -300 GR,2.79,Portão,Alimentos
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,1.0,7898171400209,FEIJÃO PRETO -RESERVA -1 KG,3.99,Portão,Alimentos
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,5.0,7896275970529,IOGURTE INTEGRAL -FRIMESA -170 GR,3.59,Portão,Açougue
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,4.0,7896096500103,PÃO BISNAGUINHA  -NINO -300 GR,6.9,Portão,Padaria
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,4.0,7896096500707,PÃO FATIADO MULTI GRÃOS -NINO -450 GR,10.99,Portão,Padaria
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,4.0,7896096530025,PÃO FATIADO INTEGRAL  -NINO -450 GR,10.99,Portão,Padaria
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,5.0,555551,ALMONDEGA BOVINA CONGELADA -( + ) BARATO -1 KG,41.99,Portão,Açougue
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,5.0,555559,CARNE BOVINA COSTELA RIPA -( + ) BARATO -1 KG,31.99,Portão,Açougue
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,5.0,555563,CARNE BOVINA MOÍDA DE 1º  -( + ) BARATO -1 KG,43.99,Portão,Açougue
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,5.0,555564,CARNE BOVINA MUSCULO C/ OSSO -( + ) BARATO -1 KG,33.99,Portão,Açougue
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,5.0,555565,CARNE BOVINA PATINHO S/ OSSO ( PEDAÇO ) -( + ) BARATO -1 KG,47.99,Portão,Açougue
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,5.0,555575,FRANGO CONGELADO  -( + ) BARATO -1 KG,12.99,Portão,Açougue
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,5.0,555578,LINGUIÇA FINA CONGELADA  -( + ) BARATO -1 KG,32.99,Portão,Açougue
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,5.0,555579,LINGUIÇA TOSCANA CONGELADO  -( + ) BARATO -1 KG,28.99,Portão,Açougue
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,8.0,888885,ABOBORA MORANGA -1 KG,2.49,Portão,Hortifruti
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,8.0,888888,AGRIÃO -1 MC/CX,4.59,Portão,Hortifruti
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,8.0,888891,ALFACE LISA -1 PC/UN,4.49,Portão,Hortifruti
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,8.0,888905,CAQUI FUYU -1 KG,7.99,Portão,Hortifruti
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,8.0,888909,CEBOLINHA -1 MC/CX,2.79,Portão,Hortifruti
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,8.0,888914,COUVE MANTEIGA -1 MC/CX,4.59,Portão,Hortifruti
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,8.0,888922,LARANJA LIMA -1 KG,7.99,Portão,Hortifruti
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,8.0,888930,MAMÃO PAPAYA -1 KG,6.99,Portão,Hortifruti
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,8.0,888935,MELÃO AMARELO -1 KG,4.49,Portão,Hortifruti
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,8.0,888937,MIMOSA -1 KG,5.99,Portão,Hortifruti
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,8.0,888947,PONKAN -1 KG,4.99,Portão,Hortifruti
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,8.0,888950,REPOLHO ROXO -1 UN,6.49,Portão,Hortifruti
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,8.0,888957,TOMATE RASTEIRO -1 KG,9.99,Portão,Hortifruti
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,3.0,333339,OVOS CAIPIRAS VERMELHO -( + ) BARATO -1 DZ,10.9,Portão,Higiene
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,5.0,555591,FÍGADO DE FRANGO CONGELADO -( + ) BARATO -1 KG,6.99,Portão,Açougue
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,5.0,555598,OVOS TIPO GRANDE VERMELHO -( + ) BARATO -10 Unidades,13.99,Portão,Açougue
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,5.0,555599,OVOS TIPO GRANDE VERMELHO -( + ) BARATO -12 Unidades,10.9,Portão,Açougue
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,5.0,7897200607541,FILÉ DE TILÁPIA CONGELADO -CANCAO -400 GR,22.9,Portão,Açougue
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,1.0,111196,SUCO INTEGRAL SABORES -( + ) BARATO -1 LITRO,12.99,Portão,Alimentos
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,1.0,7896224836098,ACHOCOLATADO EM PÓ SACHÊ -3 CORAÇÕES -700 GR,17.99,Portão,Alimentos
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,1.0,7896184200076,ERVA MATE A VÁCUO -REGINA -1 KG,17.99,Portão,Alimentos
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,9.0,7891125064038,CACHAÇA -BACARDI -980 ML,64.99,Portão,Bebidas alcoólicas
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,9.0,7896547501154,CACHAÇA -COROTE -500 ML,6.99,Portão,Bebidas alcoólicas
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,9.0,7896080001401,CONHAQUE -DOMECQ -1 LITRO,54.99,Portão,Bebidas alcoólicas
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,9.0,7808725405567,VINHO TINTO CHILENO -CHILANO -750 ML,29.9,Portão,Bebidas alcoólicas
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,9.0,7891141004254,VINHO TINTO SECO -SANGUE DE BOI -750 ML,19.9,Portão,Bebidas alcoólicas
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,9.0,7891141011986,VINHO TINTO SUAVE -COUNTRY WINE -750 ML,13.49,Portão,Bebidas alcoólicas
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,9.0,7896855903022,VINHO TINTO SUAVE -PÉRGOLA -750 ML,25.99,Portão,Bebidas alcoólicas
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,1.0,7899916917174,SUCO LARANJA E MAÇÃ -NATURAL ONE -2 LITRO,18.49,Portão,Alimentos
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,1.0,7894321711171,ACHOCOLATADO EM PÓ POTE -TODDY -200 GR,9.99,Portão,Alimentos
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,3.0,333371,PANCETA SUÍNA -( + ) BARATO -1 KG,39.9,Portão,Higiene
2025-07-31,,Telêmaco,Rua Agostinho Merlin 586 - Portão - Curitiba/PR,4.0,7896096502862,PÃO DE FORMA TRADICIONAL -NINO -400 GR,6.19,Portão,Padaria
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,111135,CEREAL ALIMENTAÇÃO INFANTIL SACHÊ  -( + ) BARATO -230 GR,11.99,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,5.0,555556,CARNE BOVINA CONTRA FILE C/ OSSO -( + ) BARATO -1 KG,59.98,Xaxim,Açougue
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,5.0,555587,SALSICHÃO  -( + ) BARATO -500 GR,6.99,Xaxim,Açougue
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,5.0,555588,SALSICHA TIPO VIENA  -( + ) BARATO -500 GR,13.29,Xaxim,Açougue
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,8.0,888920,KIWI NACIONAL -1 KG,29.99,Xaxim,Hortifruti
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,8.0,888939,NECTARINA -1 KG,29.99,Xaxim,Hortifruti
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,8.0,888942,PERA NACIONAL -1 KG,13.99,Xaxim,Hortifruti
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,8.0,888958,UVA ITÁLIA -1 KG,16.99,Xaxim,Hortifruti
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,8.0,888959,UVA NIAGARA -1 KG,17.99,Xaxim,Hortifruti
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,8.0,888960,VAGEM -1 KG,39.96,Xaxim,Hortifruti
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,111129,BISCOITO MARIA  -( + ) BARATO -400 GR,3.98,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,2.0,222232,MISTURA PARA BOLO INTEGRAL -( + ) BARATO -400 GR,10.98,Xaxim,Bebidas
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,5.0,555592,MOELA DE FRANGO MIÚDOS CONGELADOS -( + ) BARATO -1 KG,8.98,Xaxim,Açougue
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,5.0,555582,MORTADELA DEFUMADA FATIADA  -( + ) BARATO -150 GR,7.98,Xaxim,Açougue
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,3.0,333360,GELÉIA DE MORANGO  -( + ) BARATO  -350 GR,24.98,Xaxim,Higiene
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,3.0,333361,GELÉIA DE FRUTAS  -( + ) BARATO  -200 GR,27.98,Xaxim,Higiene
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7891000056523,FORMULA INFANTIL 1  -NESTOGENO -400 GR,24.99,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7891000056615,FORMULA INFANTIL 2  -NESTOGENO -400 GR,22.95,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7896022204648,BISCOITO AMANTEIGADO SABORES  -RENATA -330 GR,6.98,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7896041154016,ERVILHA -ODERICH -200 GR,3.48,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7896196800103,CHÁ MATE  -81 -40 GR,3.28,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7896735115330,ARROZ POLIDO  -SABOR SUL -5 KG,21.9,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7896735115354,ARROZ POLIDO AGULHINHA  -SABOR SUL -1 KG,5.49,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7896735115378,ARROZ PARBOILIZADO  -SABOR SUL -5 KG,14.99,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,2.0,7896735115552,ARROZ PARBOILIZADO INTEGRAL  -SABOR SUL -1 KG,4.99,Xaxim,Bebidas
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7897020900204,BOLACHA DOCE TRADICIONAL  -NEGA MALUCA -400 GR,7.48,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7897020900211,BOLACHA DOCE GLACÊ  -NEGA MALUCA -400 GR,7.48,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7897060600027,FARINHA DE MILHO AMARELA  -D PEDRO -1 KG,5.98,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7897276400138,AÇÚCAR CRISTAL  -DOCE GRAO -5 KG,14.98,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7898007290165,FEIJÃO VERMELHO  -PONTAROLLO -1 KG,10.98,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7898915414899,CREME DE LEITE -TERRA VIVA -200 GR,2.98,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7896009301131,ATUM RALADO -COQUEIRO -170 GR,9.48,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7898007290219,FEIJÃO CARIOCA -MALU -1 KG,5.38,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7897060600010,FARINHA DE MILHO BRANCA -D PEDRO -1 KG,8.98,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7896412819247,FARINHA DE TRIGO -ORQUÍDEA -5 GR,17.9,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7897276400800,AÇÚCAR DEMERARA  -CERTANO -1 KG,4.99,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7790070218216,AZEITE DE OLIVA EXTRA VIRGEM -COCINERO -500 ML,32.9,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,7.0,7897664130036,DETERGENTE LÍQUIDO  -MINUANO -500 ML,2.58,Xaxim,Utilidades
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7898007290059,FEIJÃO PRETO  -MALU -1 KG,5.59,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7897276400145,AÇÚCAR MASCAVO  -CERTANO -1 KG,12.98,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7896735115453,FEIJÃO PRETO  -SABOR SUL -1 KG,6.48,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,6.0,7896014080229,DESODORANTE ROLLON  -RED APPLE -50 ML,6.48,Xaxim,Limpeza
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7891962050751,BISCOITO COOKIES -VISCONTI -60 GR,2.58,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,2.0,7896292001084,ACHOCOLATADO EM PO ZERO AÇÚCAR  -NEW CHOCO -210 GR,23.98,Xaxim,Bebidas
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7891910008353,AÇÚCAR REFINADO -UNIÃO -5 KG,23.95,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7896569400848,CREME DE LEITE -LIDER -200 GR,3.38,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7896021810055,FARINHA DE TRIGO -NORDESTE -5 KG,15.95,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,5.0,7898208486336,FRANGO A PASSARINHO -CANCAO -1 KG,9.98,Xaxim,Açougue
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7896534404215,AÇÚCAR DEMERARA -GLOBO -1 KG,5.39,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7898342050301,ATUM RALADO  -NAUTIQUE -170 GR,8.98,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7898972023072,CAFÉ A VÁCUO -TERRA DA GENTE -500 GR,19.98,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7896041173802,CEREJA EM CALDA -ODERICH -190 GR,14.98,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,7.0,7896274800582,DESINFETANTE LÍQUIDO -VIDA -500 ML,1.38,Xaxim,Utilidades
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7891575314684,FLOCOS DE MILHO COM AÇUCAR -GOODYS -500 GR,12.98,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,2.0,7896115414015,FARINHA DE TRIGO INTEGRAL -GUTH -1 KG,4.98,Xaxim,Bebidas
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,,7898935470400,FARINHA DE TRIGO -MARGARIDA -1 KG,3.98,Xaxim,
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7896041156010,MILHO VERDE EM CONSERVA  -ODERICH -200 GR,3.58,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7897001010304,ÓLEO DE CANOLA -SUAVIT -900 ML,11.98,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7897001050515,SUCO COM SOJA ORIGINAL  -PURITY -1 LITRO,8.68,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,5.0,7898187730123,OVOS TIPO GRANDE BRANCO -CARMINATTI -1 DZ,10.99,Xaxim,Açougue
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7898342050240,SARDINHA EM ÓLEO COMESTÍVEL  -NAUTIQUE -125 GR,4.68,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7898915414011,LEITE LONGA VIDA INTEGRAL  -TERRA VIVA -1 LITRO,4.35,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,5.0,7896354800068,LEITE PASTEURIZADO INTEGRAL  -LACTO BOM -1 LITRO,5.99,Xaxim,Açougue
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7896117100367,SARDINHA MOLHO DE TOMATE  -PALMEIRA -125 GR,4.78,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,6.0,7896026801423,PAPEL HIGIÊNICO C/ 12 UNIDADES 30M - FOLHA DUPLA -PALOMA -1 PCTE,17.98,Xaxim,Limpeza
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7896434921133,LEITE CONDENSADO SEMIDESNATADO  -TRIANGULO MINEIRO -395 GR,5.98,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7898247780297,ÓLEO DE SOJA -VITALIV -900 ML,6.28,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7896232115673,MACARRÃO C/ OVOS ESPAGUETE  -JOIA -500 GR,2.4,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7898342050257,SARDINHA MOLHO DE TOMATE  -NAUTIQUE -125 GR,4.68,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,7.0,7908324402865,SABÃO EM BARRA 5X180 -MINUANO -900 GR,15.98,Xaxim,Utilidades
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,2.0,7896256604979,LEITE CONDENSADO ZERO LACTOSE -TIROL -395 GR,9.98,Xaxim,Bebidas
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7898962233016,LEITE DE COCO  -SERRA DO MAR -200 ML,2.88,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,2.0,7898915415537,LEITE SEMIDESNATADO ZERO LACTOSE  -TERRA VIVA -1 LITRO,5.39,Xaxim,Bebidas
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,7.0,7896366204373,MULTIUSO -SEBOLD -500 ML,4.78,Xaxim,Utilidades
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7891097018190,LEITE DESNATADO -BATAVO -1 LITRO,4.99,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7891097018251,LEITE LONGA VIDA INTEGRAL -BATAVO -1 LITRO,4.99,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7896034610017,LEITE LONGA VIDA INTEGRAL -PARMALAT -1 LITRO,4.49,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7896102584998,MAIONESE -QUERO -495 GR,7.98,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7891150081208,MAIONESE SQUEEZE -HELLMANNS -750 GR,16.98,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7896054904653,MOLHO DE TOMATE SACHÊ -DAJUDA -340 GR,2.98,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7897001050096,SUCO NÉCTAR SABORES -PURITY -1 LITRO,7.98,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7896048281005,TEMPERO COMPLETO C/ OU S/ PIMENTA -CASTELO -300 GR,4.38,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,9.0,7790240017045,VINHO TINTO ARGENTINO -TRAPICHE -750 ML,49.98,Xaxim,Bebidas alcoólicas
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,9.0,7804300003234,VINHO TINTO CHILENO -SANTA HELENA -750 ML,29.98,Xaxim,Bebidas alcoólicas
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,9.0,7730931130707,VINHO TINTO SECO -GERMAIN -750 ML,22.98,Xaxim,Bebidas alcoólicas
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,7.0,7896241900093,SABÃO LÍQUIDO LAVA ROUPAS -KLIP -1 LITRO,7.98,Xaxim,Utilidades
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,7.0,7896035822266,SACO PLÁSTICO P/ LIXO 30 L -POK -1 PCTE,2.98,Xaxim,Utilidades
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7896735115507,MILHO PIPOCA -SABOR SUL -500 GR,4.98,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7896114901738,SARDINHA EM ÓLEO COMESTÍVEL -PESCADOR -125 GR,4.98,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,,7891150016750,SABÃO EM PÓ SACHÊ -BRILHANTE -800 GR,7.99,Xaxim,
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,7.0,7897664185067,SABÃO EM PÓ -MINUANO -1 KG,6.99,Xaxim,Utilidades
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,7.0,7896098900741,SABÃO EM PÓ CAIXA -TIXAN -1 KG,9.98,Xaxim,Utilidades
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,,7896096502053,PÃO FATIADO SEM GLUTEN -NINO -400 GR,14.48,Xaxim,
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7896015400132,ARROZ PARBOILIZADO -DALFOVO -5 KG,19.9,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,1.0,7896050600269,FEIJÃO PRETO -RESERVA -1 KG,3.38,Xaxim,Alimentos
2025-07-31,,Jacomar,Rua Francisco Derosso - Xaxim - Curitiba/PR,5.0,7891080400087,MARGARINA COM SAL -DELICIA -500 GR,7.79,Xaxim,Açougue
2025-07-31,30,Araucária,"Rua Coronel Luiz José dos Santos, 3241 - Xaxim - Curitiba/PR",5.0,7891527069365,POSTA DE TILÁPIA CONGELADA -COPACOL -800 GR,39.99,Xaxim,Açougue
